the_geom,lng,objectid,year,dc_key,code,date_,race,sex,age,wound,officer_involved,the_geom_webmercator,offender_deceased,location,latino,point_x,point_y,dist,time,inside,outside,fatal,lat,offender_injured
0101000020E6100000519841C62DC952C0BFF2203DC5FC4340,-75.14341885,1854,2015.0,201526067716,0411,2015-12-22,W,M,55,hand,N,0101000020110F00007FBCDCC7DFE85FC142AD891F518C5241,N,1500 BLOCK N ORKNEY ST,1,-75.14341885,39.97476925,26,21:45:00,1.0,0.0,0.0,39.97476925,N
0101000020E61000009FAD41672BC852C08516A794B6FF4340,-75.12764913,1855,2015.0,201524058348,0111,2015-06-23,W,M,20,multi,N,0101000020110F0000254952E928E75FC1ABC1262C948F5241,N,100 BLOCK E WISHART ST,1,-75.12764913,39.99775942,24,22:41:00,0.0,1.0,1.0,39.99775942,N
0101000020E61000007201056AF3C752C07324E18C2B054440,-75.12423182,1856,2015.0,201535070752,0411,2015-08-16,B,M,26,buttocks,N,0101000020110F0000A444E0CEC9E65FC12FDAD366A1955241,N,5900 BLOCK N 02ND ST,0,-75.12423182,40.04039155,35,22:32:00,0.0,1.0,0.0,40.04039155,N
0101000020E61000007201056AF3C752C07324E18C2B054440,-75.12423182,1857,2015.0,201535070759,0411,2015-08-16,B,M,22,arm,N,0101000020110F0000A444E0CEC9E65FC12FDAD366A1955241,N,5900 BLOCK N 02ND ST,0,-75.12423182,40.04039155,35,22:56:00,0.0,1.0,0.0,40.04039155,N
0101000020E61000002EA68051D5CE52C02A4B7C07A2FC4340,-75.23176992,1858,2016.0,201619023126,0411,2016-03-17,W,M,28,multi,N,0101000020110F0000D4056A947AF25FC1C503091A2A8C5241,N,1400 BLOCK N VOGDES ST,1,-75.23176992,39.97369474,19,20:22:00,0.0,1.0,0.0,39.97369474,N
0101000020E6100000B18B81F914CC52C09AE9036E02F84340,-75.18878019,1859,2015.0,201517007102,0111,2015-02-26,B,M,22,multi,N,0101000020110F0000C3F3572ECEED5FC1A4A885B70A875241,N,2700 BLOCK LATONA ST,0,-75.18878019,39.93757415,17,02:15:00,0.0,1.0,1.0,39.93757415,N
0101000020E61000002A87FD3B2ECF52C0EF951681F3F94340,-75.23719692,1860,2015.0,201518033895,0111,2015-06-01,B,M,22,chest,N,0101000020110F0000CD4DCA9C11F35FC1289F725F31895241,N,5700 BLOCK HAZEL AVE,0,-75.23719692,39.95274366,18,20:40:00,0.0,1.0,1.0,39.95274366,N
0101000020E6100000CC18D5D814C952C0A888156688014440,-75.1418974,1861,2015.0,201525034965,0411,2015-05-04,B,M,26,leg,N,0101000020110F00003A2A5F70B5E85FC1989A5FA798915241,N,3900 BLOCK N 09TH ST,0,-75.1418974,40.01197506,25,23:43:00,0.0,1.0,0.0,40.01197506,N
0101000020E61000002705CC32BAC352C0355C89E53B024440,-75.05823965,1862,2016.0,201615094226,0111,2016-09-27,B,M,31,stomach,N,0101000020110F0000CCA021419DDF5FC1FF0BF1B35F925241,N,6000 BLOCK VANDIKE ST,0,-75.05823965,40.0174529,15,23:53:00,0.0,1.0,1.0,40.0174529,N
0101000020E6100000C5E65FA2ACC452C0134C906C89024440,-75.07303676,1863,2016.0,201615053559,0411,2016-06-03,B,M,18,multi,N,0101000020110F0000DF065D0E39E15FC1E5FF01AEB5925241,N,5300 BLOCK CHARLES ST,0,-75.07303676,40.01981885,15,18:34:00,0.0,1.0,0.0,40.01981885,N
0101000020E6100000ACC43C2B29CB52C0EC94BB8D55FE4340,-75.17438775,1864,2016.0,201622062157,0411,2016-07-27,B,M,17,multi,N,0101000020110F00003D6329A43DEC5FC1155238D20C8E5241,N,N 25TH ST / DIAMOND ST,0,-75.17438775,39.98698589,22,20:56:00,0.0,1.0,0.0,39.98698589,N
0101000020E6100000439A46CDF6C852C05D0ADD5F9C014440,-75.14006359,1865,2016.0,201625040073,0411,2016-05-15,B,M,26,back,N,0101000020110F000013247D6782E85FC1A5E1F3CDAE915241,N,800 BLOCK W LUZERNE ST,0,-75.14006359,40.01258467,25,01:27:00,0.0,1.0,0.0,40.01258467,N
0101000020E6100000A12A6C2746CA52C035ACB19D52FE4340,-75.16053186,1866,2016.0,201622073160,3006,2016-09-05,B,M,25,head,N,0101000020110F00000B1F9A08BCEA5FC12F659B90098E5241,N,2200 BLOCK N CHADWICK ST,0,-75.16053186,39.98689624,22,00:38:00,0.0,1.0,0.0,39.98689624,N
0101000020E610000079F34C1654C952C044B4EB18B6FC4340,-75.14575727,1867,2015.0,201526046181,0411,2015-09-07,B,M,26,buttocks,N,0101000020110F00004B04D0DB20E95FC18770A757408C5241,N,1500 BLOCK N 06TH ST,0,-75.14575727,39.97430717,26,18:03:00,0.0,1.0,0.0,39.97430717,N
0101000020E61000004F4A94FF41C852C043BD0953CEFE4340,-75.12902822,1868,2016.0,201624012067,0300,2016-02-08,W,M,49,arm,N,0101000020110F0000105B934A4FE75FC11A5219B2928E5241,N,2700 BLOCK A ST,1,-75.12902822,39.99067152,24,07:53:00,0.0,1.0,0.0,39.99067152,N
0101000020E61000004F4A94FF41C852C043BD0953CEFE4340,-75.12902822,1869,2016.0,201624012067,0300,2016-02-08,W,M,37,hand,N,0101000020110F0000105B934A4FE75FC11A5219B2928E5241,N,2700 BLOCK A ST,0,-75.12902822,39.99067152,24,07:53:00,0.0,1.0,0.0,39.99067152,N
0101000020E6100000603711A2A1C952C035FD231D2F024440,-75.1504903,1870,2015.0,201539047772,0411,2015-06-13,B,M,40,leg,N,0101000020110F00005B300994A4E95FC12F9BF98651925241,N,4200 BLOCK N CARLISLE ST,0,-75.1504903,40.0170628,39,03:54:00,0.0,1.0,0.0,40.0170628,N
0101000020E6100000CC768DAF20C952C0C7BAD99BEF044440,-75.14261998,1871,2015.0,201535061055,0300,2015-07-19,B,M,23,leg,N,0101000020110F0000E3DD5A8CC9E85FC1DB4736E85E955241,N,1300 BLOCK W OLNEY AVE,0,-75.14261998,40.03856228,35,22:20:00,0.0,1.0,0.0,40.03856228,N
0101000020E6100000868F460DFFC752C03B02F204C6024440,-75.12494213,1872,2016.0,201625021868,0411,2016-03-19,B,M,24,chest,N,0101000020110F0000C2397193DDE65FC1B8D88BE1F8925241,N,100 BLOCK W WYOMING AVE,0,-75.12494213,40.02166807,25,02:03:00,0.0,1.0,0.0,40.02166807,N
0101000020E6100000466D8F9C54CC52C066D26C3F95FB4340,-75.19266428,1873,2015.0,201516019312,0411,2015-05-05,B,M,16,leg,N,0101000020110F000064A856463AEE5FC12554AA3D008B5241,N,600 BLOCK N SHEDWICK ST,0,-75.19266428,39.96549218,16,17:02:00,0.0,1.0,0.0,39.96549218,N
0101000020E610000086F03F6417C852C0CAAFD5D468FF4340,-75.12642771,1874,2016.0,201624036454,0111,2016-04-16,B,F,04,head,N,0101000020110F0000C5FD60EB06E75FC191DB3CFA3D8F5241,N,200 BLOCK E MAYFIELD ST,0,-75.12642771,39.99538671,24,14:31:00,1.0,0.0,1.0,39.9953867,N
0101000020E6100000E34AC143E6CE52C020C7DEA4CCF84340,-75.23280424,1875,2016.0,201612065579,0411,2016-09-19,B,M,33,multi,N,0101000020110F000089625F5D97F25FC15BF7BDB6EA875241,N,S 56TH ST / BROOMALL ST,0,-75.23280424,39.94374524,12,18:57:00,0.0,1.0,0.0,39.94374524,N
0101000020E61000007B8C6E9427CF52C015B9335528F94340,-75.23679076,1876,2015.0,201512001874,0111,2015-01-08,B,M,26,chest,N,0101000020110F0000A4EB1F4F06F35FC1844D3C4950885241,N,5600 BLOCK BALTIMORE AVE,0,-75.23679076,39.94654336,12,21:01:00,0.0,1.0,1.0,39.94654336,N
0101000020E6100000E10322616BC652C0DEA6E4419F054440,-75.10030392,1877,2016.0,201602008179,0411,2016-02-11,B,M,21,head,N,0101000020110F0000AF93CFE52FE45FC154F36EC321965241,N,5900 BLOCK MALTA ST,0,-75.10030392,40.04392265,02,17:25:00,0.0,1.0,0.0,40.04392265,N
0101000020E61000002CB81FF000C552C0B80E0685DE024440,-75.07818225,1878,2016.0,201615072725,0411,2016-07-28,B,M,55,torso,N,0101000020110F000025E42241C8E15FC1B8A6890D14935241,N,5200 BLOCK FRANKFORD AVE,0,-75.07818225,40.02241576,15,16:01:00,0.0,1.0,0.0,40.02241576,N
0101000020E6100000C35C7B340FCE52C096920633FDFB4340,-75.21967804,1879,2015.0,201516023150,0411,2015-05-27,B,M,22,multi,N,0101000020110F0000597473102AF15FC174CB466F738B5241,N,4900 BLOCK WESTMINSTER AVE,0,-75.21967804,39.96866453,16,12:58:00,0.0,1.0,0.0,39.96866453,N
0101000020E6100000B28B587A63CE52C0DE876AE787F64340,-75.22482165,1880,2015.0,201512017734,0411,2015-03-09,B,M,21,leg,N,0101000020110F0000FB76D435B9F15FC1D317667867855241,N,6100 BLOCK ELMWOOD AVE,0,-75.22482165,39.92602246,12,13:59:00,0.0,1.0,0.0,39.92602246,N
0101000020E6100000E3AEDA0C22C552C04D66DDBB5D024440,-75.08020326,1881,2015.0,201515122161,0411,2015-12-16,B,F,24,leg,N,0101000020110F0000BF3BB77F00E25FC1D29E3E3A85925241,N,4900 BLOCK DARRAH ST,0,-75.08020326,40.01848553,15,00:52:00,0.0,1.0,0.0,40.01848553,N
0101000020E610000020104306CDCF52C0160F7372D4FB4340,-75.2468887,1882,2015.0,201519099996,0411,2015-10-03,B,M,24,multi,N,0101000020110F000045FF5D551FF45FC124774446468B5241,N,6300 BLOCK VINE ST,0,-75.2468887,39.96742087,19,01:51:00,0.0,1.0,0.0,39.96742087,N
0101000020E6100000AE06518CE6C752C09D4CBB1C1FFF4340,-75.12344654,1883,2015.0,201524065489,0411,2015-07-13,W,M,29,arm,N,0101000020110F0000D5A230F4B3E65FC1B6BCD140EC8E5241,N,400 BLOCK E CAMBRIA ST,1,-75.12344655,39.99313697,24,15:24:00,0.0,1.0,0.0,39.99313697,N
0101000020E61000009AA7636358C552C0E9FE7FD65B024440,-75.08351979,1884,2016.0,201615070407,0411,2016-07-20,B,M,15,abdomen,N,0101000020110F0000A1C928CC5CE25FC1D6C0FB1F83925241,N,4800 BLOCK GRISCOM ST,0,-75.08351979,40.01842768,15,17:18:00,0.0,1.0,0.0,40.01842767,N
0101000020E61000000AACD2CCC9CE52C00B8E79BAC6FA4340,-75.2310669,1885,2016.0,201618060785,0411,2016-08-20,B,M,24,leg,N,0101000020110F000074FEC80367F25FC15BAA10671B8A5241,N,100 BLOCK S 55TH ST,0,-75.2310669,39.95918971,18,17:06:00,0.0,1.0,0.0,39.95918971,N
0101000020E61000000AACD2CCC9CE52C00B8E79BAC6FA4340,-75.2310669,1886,2016.0,201618060785,0411,2016-08-20,B,M,15,multi,N,0101000020110F000074FEC80367F25FC15BAA10671B8A5241,N,100 BLOCK S 55TH ST,0,-75.2310669,39.95918971,18,17:06:00,0.0,1.0,0.0,39.95918971,N
0101000020E610000027C34C3679CB52C02D20174979F64340,-75.1792732,1887,2015.0,201501011181,0300,2015-04-02,W,M,26,leg,N,0101000020110F0000F9134B9AC5EC5FC194C5D84757855241,N,2100 BLOCK S 20TH ST,1,-75.1792732,39.92557634,01,03:47:00,0.0,1.0,0.0,39.92557634,N
0101000020E61000001CF8078020C752C000E35B50C6044440,-75.11135865,1888,2015.0,201502044552,0411,2015-07-10,B,M,44,multi,N,0101000020110F00006A43A78C63E55FC10B8A431931955241,N,500 BLOCK W HILL CREEK DR,0,-75.11135865,40.03730206,02,21:52:00,0.0,1.0,0.0,40.03730206,N
0101000020E61000004CF6741A4ECF52C0C3C04A70B0FD4340,-75.23914205,1889,2015.0,201519009846,0411,2015-02-01,B,M,23,chest,N,0101000020110F0000A342C4BE47F35FC1D55579CD558D5241,N,5900 BLOCK LANCASTER AVE,0,-75.23914205,39.981946980000004,19,22:28:00,0.0,1.0,0.0,39.98194698,N
0101000020E610000074F89CA200C952C088755734A5014440,-75.14066377,1890,2015.0,201525080188,0300,2015-09-29,W,M,37,leg,N,0101000020110F0000CA8E701B93E85FC1ABAF9298B8915241,N,4000 BLOCK N 08TH ST,1,-75.14066377,40.01285414,25,01:28:00,0.0,1.0,0.0,40.01285414,N
0101000020E6100000584DBE76FCD052C0DF1A54F29CFC4340,-75.26540917,1891,2016.0,201619028948,0411,2016-04-03,B,M,18,leg,N,0101000020110F00009E517BC122F65FC13F960578248C5241,N,7500 BLOCK MALVERN AVE,0,-75.26540917,39.97353963,19,23:36:00,0.0,1.0,0.0,39.97353963,N
0101000020E61000007B0D87C6CFC652C04933B3222C044440,-75.10643161,1892,2016.0,201602038689,0411,2016-06-26,W,M,40,multi,N,0101000020110F0000E34B376EDAE45FC13183831386945241,N,700 BLOCK ADAMS AVE,1,-75.10643161,40.03259691,02,04:12:00,0.0,1.0,0.0,40.03259691,N
0101000020E6100000A4C3220A56CC52C0B914DBCDA1F64340,-75.19275144,1893,2016.0,201601035009,0411,2016-08-16,B,M,22,foot,N,0101000020110F0000F92A4EB33CEE5FC1E1D98B2784855241,N,2800 BLOCK CANTRELL ST,0,-75.19275145,39.92681287,01,17:30:00,0.0,1.0,0.0,39.92681287,N
0101000020E61000002BEDFDDB9FCC52C01325E7E52CFB4340,-75.19725704,1894,2016.0,201616032028,3006,2016-07-30,B,F,50,calf,N,0101000020110F000061313717BAEE5FC140717C9C8C8A5241,N,500 BLOCK N 38TH ST,0,-75.19725704,39.96230768,16,00:08:00,0.0,1.0,0.0,39.96230768,N
0101000020E6100000E15AD4C40EC252C0939DC8DD31044440,-75.03215142,1895,2015.0,201515003047,0111,2015-01-10,W,M,40,multi,N,0101000020110F0000909FE838C7DC5FC1F1C7D26E8C945241,N,4600 BLOCK VISTA ST,1,-75.03215142,40.0327718,15,23:24:00,1.0,0.0,1.0,40.0327718,N
0101000020E6100000E15AD4C40EC252C0939DC8DD31044440,-75.03215142,1896,2015.0,201515003062,0111,2015-01-11,A,M,40,head,N,0101000020110F0000909FE838C7DC5FC1F1C7D26E8C945241,N,4600 BLOCK VISTA ST,0,-75.03215142,40.0327718,15,01:16:00,1.0,0.0,1.0,40.0327718,N
0101000020E6100000C11062FCAEC452C0BB68233287024440,-75.07318029,1897,2016.0,201615055615,0111,2016-06-09,W,M,20,multi/head,N,0101000020110F00005471EF0C3DE15FC1A9586735B3925241,N,5300 BLOCK CHARLES ST,1,-75.07318029,40.01975086,15,12:50:00,0.0,1.0,1.0,40.01975085,N
0101000020E6100000B2FD5C1B07CA52C03488288919F64340,-75.15668377,1898,2016.0,201603041861,0411,2016-07-24,B,M,22,foot,N,0101000020110F0000B15216F150EA5FC1CE79083EED845241,N,600 BLOCK SNYDER AVE,0,-75.15668377,39.92265429,03,22:37:00,0.0,1.0,0.0,39.92265429,N
0101000020E61000007C6EF473BBCA52C0F76606B756004440,-75.16769122,1899,2016.0,201639005899,0411,2016-01-21,B,M,26,leg,N,0101000020110F000053FA154783EB5FC10DF60AB645905241,N,N 23RD ST / W LIPPINCOTT ST,0,-75.16769122,40.00264633,39,23:25:00,0.0,1.0,0.0,40.00264633,N
0101000020E61000001E6CD2E990C752C06D65579471FE4340,-75.11821981,1900,2015.0,201524100980,0411,2015-10-19,B,M,24,multi,N,0101000020110F00001081A07E22E65FC10D9E1EE32B8E5241,N,2800 BLOCK AMBER ST,0,-75.11821981,39.98784117,24,13:09:00,0.0,1.0,0.0,39.98784117,N
0101000020E6100000C649694FECC752C0CAF7107D0C034440,-75.12379823,1901,2015.0,201525091195,0411,2015-11-05,A,M,32,back,N,0101000020110F0000EB71C9BDBDE65FC1CEEAFB0847935241,N,3200 BLOCK HOPE ST,0,-75.12379823,40.02381862,25,00:13:00,0.0,1.0,0.0,40.02381862,N
0101000020E6100000FC9353963CC852C0EDB89F5B01FF4340,-75.12869795,1902,2016.0,201624025609,0111,2016-03-18,B,M,22,multi,N,0101000020110F0000BF98951946E75FC1CF80C444CB8E5241,N,2700 BLOCK A ST,0,-75.12869795,39.99222894,24,17:24:00,0.0,1.0,1.0,39.99222894,N
0101000020E6100000B46C52769FC952C030FA447D96024440,-75.1503578,1903,2016.0,201639024050,0300,2016-03-26,W,M,64,multi,N,0101000020110F0000C6EE0BE4A0E95FC13F36502BC4925241,N,1400 BLOCK W CAYUGA ST,0,-75.1503578,40.02021757,39,14:12:00,0.0,1.0,0.0,40.02021757,N
0101000020E61000003E1D556E9EC952C057295670ECF74340,-75.15029486,1904,2015.0,201503076369,0411,2015-12-13,B,M,22,chest,N,0101000020110F0000C146A2239FE95FC132CDB85BF2865241,N,400 BLOCK CHRISTIAN ST,1,-75.15029486,39.93690304,03,22:41:00,0.0,1.0,0.0,39.93690304,N
0101000020E61000004D4F37D4D8C852C03110808F2C004440,-75.13823419,1905,2016.0,201625082376,0411,2016-09-30,W,M,21,leg,N,0101000020110F00004455067E4FE85FC1AB4E50F916905241,N,N 05TH ST / W WESTMORELAND ST,1,-75.1382342,40.00135988,25,09:26:00,0.0,1.0,0.0,40.00135988,N
0101000020E61000004EEFA0E166C952C0252A0AAAFCFD4340,-75.14690438,1906,2015.0,201526058424,0411,2015-11-03,B,F,21,leg,N,0101000020110F0000206256C840E95FC1D583AE4AAA8D5241,N,2100 BLOCK N 08TH ST,0,-75.14690438,39.9842732,26,18:34:00,0.0,1.0,0.0,39.9842732,N
0101000020E6100000EA4BE3D5C1CE52C0E9E55EFD2BFB4340,-75.23058078,1907,2015.0,201519131354,0411,2015-12-31,B,M,31,multi,N,0101000020110F0000C3E1727C59F25FC17BE8D29A8B8A5241,N,5500 BLOCK ARCH ST,0,-75.23058078,39.96227997,19,23:01:00,0.0,1.0,0.0,39.96227996,N
0101000020E6100000ADFD3AC356C652C0F2AFABEA61FF4340,-75.09904557,1908,2015.0,201524023916,0411,2015-03-22,B,M,12,leg,N,0101000020110F0000C82FC3E00CE45FC16CA6D24F368F5241,N,3500 BLOCK JANNEY ST,0,-75.09904557,39.99517568,24,02:19:00,1.0,0.0,0.0,39.99517568,N
0101000020E610000069837E6CB3C952C04A4862512A024440,-75.15157616,1909,2015.0,201539103311,0411,2015-12-26,B,M,30,abdomen,N,0101000020110F0000553830CCC2E95FC1568771354C925241,N,1600 BLOCK W HUNTING PARK AVE,0,-75.15157616,40.01691644,39,01:44:00,0.0,1.0,0.0,40.01691644,N
0101000020E6100000956AFA473ACA52C0E571203D28064440,-75.1598072,1910,2016.0,201614045273,0411,2016-06-05,B,M,20,arm,N,0101000020110F000031CBCCDDA7EA5FC16E091ABCB9965241,N,5500 BLOCK BLAKEMORE ST,0,-75.1598072,40.04810299,14,22:21:00,0.0,1.0,0.0,40.04810299,N
0101000020E61000007755B9B3E3C952C007EF8A64B8034440,-75.15452283,1911,2016.0,201635033548,0111,2016-04-23,B,M,29,multi,N,0101000020110F0000AB7495CD14EA5FC1A72839B205945241,N,1800 BLOCK SULIS ST,0,-75.15452283,40.02906472,35,07:30:00,0.0,1.0,1.0,40.02906472,N
0101000020E6100000858A1EB67CC952C05DEDF69310FB4340,-75.14823678,1912,2016.0,201606034398,0411,2016-08-07,B,M,28,multi,N,0101000020110F00008D7FF3DC65E95FC15D69163B6D8A5241,N,500 BLOCK N 06TH ST,0,-75.14823679,39.96144342,06,22:59:00,0.0,1.0,0.0,39.96144342,N
0101000020E61000008BB0FA8676CC52C053D625990BF64340,-75.19473433,1913,2015.0,201522078650,0411,2015-09-01,B,M,39,foot,N,0101000020110F0000CA054DE273EE5FC138C0B9CEDD845241,N,2400 BLOCK N DOVER ST,0,-75.19473433,39.92222895,22,22:54:00,0.0,1.0,0.0,39.92222895,N
0101000020E6100000355D91906FCB52C014053C6170F74340,-75.17868437,1914,2015.0,201517027366,0411,2015-06-15,W,M,28,leg,N,0101000020110F0000A1743437B5EC5FC19CCE68F268865241,N,2000 BLOCK DICKINSON ST,0,-75.17868437,39.93311706,17,17:21:00,0.0,1.0,0.0,39.93311706,N
0101000020E61000006D8FBD62F6CA52C091B5E97C36FF4340,-75.17128819,1915,2016.0,201622038963,0411,2016-05-10,B,M,21,arm,N,0101000020110F0000946B8261E7EB5FC12D07BF2A068F5241,N,2400 BLOCK N SERGEANT ST,0,-75.17128819,39.99385034,22,14:49:00,0.0,1.0,0.0,39.99385034,N
0101000020E6100000CBC37C5833C552C0962C614C7E024440,-75.08125889,2133,2016.0,201615047180,0411,2016-05-17,B,M,30,leg,N,0101000020110F00005D057FE01DE25FC1D9AD5D57A9925241,N,4900 BLOCK FRANKFORD AVE,0,-75.08125889,40.01947932,15,14:31:00,0.0,1.0,0.0,40.01947932,N
0101000020E610000067F317FE3CCA52C0236A81C1DE044440,-75.15997269,2134,2016.0,201614064126,0411,2016-08-12,B,M,06,multi,N,0101000020110F00009E24D378ACEA5FC1993649364C955241,N,5200 BLOCK W CLARKSON AVE,0,-75.15997269,40.03804797,14,02:40:00,0.0,1.0,0.0,40.03804797,N
0101000020E61000009C306134ABCD52C0F4442113BAFB4340,-75.2135745,2135,2016.0,201616001963,0411,2016-01-13,B,M,20,abdome,N,0101000020110F000028EB193480F05FC198D4CE0C298B5241,N,800 BLOCK N 46TH ST,0,-75.2135745,39.96661606,16,23:05:00,0.0,1.0,0.0,39.96661605,N
0101000020E6100000895C154D4CC852C0685A83739DFF4340,-75.12965705,2136,2015.0,201525058293,0411,2015-07-17,W,M,35,multi,N,0101000020110F0000D651A4CA60E75FC18E361D50788F5241,N,3100 BLOCK N FRONT ST,1,-75.12965705,39.99699253,25,02:24:00,0.0,1.0,0.0,39.99699253,N
0101000020E610000038B76C21C6CF52C05124677A6CFB4340,-75.24646793,2137,2016.0,201619024952,0111,2016-03-23,B,M,17,back,N,0101000020110F00005B0A9D9F13F45FC103214410D38A5241,N,6300 BLOCK ARCH ST,0,-75.24646793,39.96424799,19,17:08:00,0.0,1.0,1.0,39.96424799,N
0101000020E6100000892EC10C3ACC52C08BAA1DCDAAF64340,-75.19104308,2138,2016.0,201601036531,0411,2016-08-25,B,M,23,multi,N,0101000020110F000084322F280DEE5FC13481671E8E855241,N,2700 BLOCK SNYDER AVE,0,-75.19104308,39.92708744,01,17:54:00,0.0,1.0,0.0,39.92708744,N
0101000020E610000093425187F2CF52C027C7534527FD4340,-75.24917777,2139,2016.0,201619077614,0411,2016-08-24,B,M,22,back,N,0101000020110F0000DBDBB9095FF45FC138A598C5BD8C5241,N,1000 BLOCK MARLYN RD,0,-75.24917777,39.97776095,19,18:25:00,0.0,1.0,0.0,39.97776095,N
0101000020E61000005ACFD6E24FC552C0205713D9C1014440,-75.08300086,2140,2015.0,201515066331,0413,2015-07-08,B,F,22,leg,N,0101000020110F00007FE0115B4EE25FC16B03D55BD8915241,N,4600 BLOCK HEDGE ST,0,-75.08300086,40.01372827,15,23:11:00,0.0,1.0,0.0,40.01372827,N
0101000020E61000000FE3E26640C852C0C2A7943204FF4340,-75.12893078,2141,2015.0,201524119971,0411,2015-12-10,B,M,20,multi,N,0101000020110F000073945E944CE75FC17C10A46ACE8E5241,N,2800 BLOCK N SWANSON ST,0,-75.12893078,39.9923156,24,23:45:00,0.0,1.0,0.0,39.9923156,N
0101000020E6100000AA573E8917CB52C038B78D2FEFFF4340,-75.17331153,2142,2015.0,201539055412,0111,2015-07-08,B,M,24,multi,N,0101000020110F0000525AB0B01FEC5FC1BAECA3EDD28F5241,N,N BAILEY ST / W CAMBRIA ST,0,-75.17331153,39.99948687,39,20:21:00,0.0,1.0,1.0,39.99948687,N
0101000020E61000004B214E2FCACE52C039A979D855F64340,-75.23109038,2143,2015.0,201512094627,0411,2015-12-01,B,M,35,stomach,N,0101000020110F0000423111AB67F25FC1A66E370830855241,N,6400 BLOCK GLENMORE AVE,0,-75.23109038,39.9244948,12,02:58:00,0.0,1.0,0.0,39.9244948,N
0101000020E6100000128D28CC7FCF52C0E599FAED29FC4340,-75.24217514,2144,2015.0,201519042121,0411,2015-05-06,B,M,25,abdomen,N,0101000020110F0000CB59DB279CF35FC1A18F0E01A58B5241,N,6100 BLOCK W GIRARD AVE,0,-75.24217514,39.97002959,19,16:48:00,0.0,1.0,0.0,39.97002959,N
0101000020E610000068C0EEAE52CF52C037026D825AFE4340,-75.23942159,2145,2015.0,201519042436,0111,2015-05-07,B,M,25,multi,N,0101000020110F000000AD55864FF35FC1BB228850128E5241,N,5800 BLOCK MALVERN AVE,0,-75.23942159,39.98713713,19,15:01:00,0.0,1.0,1.0,39.98713713,N
0101000020E6100000250A679688CB52C076D82BC90DFF4340,-75.18021164,2146,2015.0,201522060205,0411,2015-07-05,B,M,23,foot,N,0101000020110F000034E228B8DFEC5FC1BEF2B30BD98E5241,N,W CUMBERLAND ST / N HOLLYWOOD ST,0,-75.18021165,39.99260821,22,01:29:00,0.0,1.0,0.0,39.99260821,N
0101000020E6100000FB88A93EE1C652C06E1351C0B4FF4340,-75.10749785,2147,2015.0,201524011917,0411,2015-02-10,W,M,27,multi,N,0101000020110F00001D39961AF8E45FC1A3BDEE24928F5241,N,3400 BLOCK JASPER ST,0,-75.10749785,39.99770359,24,01:06:00,0.0,1.0,0.0,39.99770359,N
0101000020E61000008763C8770AC652C0CDCE605B58004440,-75.09438891,2148,2015.0,201524111493,0350,2015-11-16,W,F,23,arm,N,0101000020110F00004D17A2488BE35FC1E56F198847905241,N,2000 BLOCK BUCKIUS ST,1,-75.09438891,40.00269644,24,03:13:00,0.0,1.0,0.0,40.00269644,N
0101000020E61000006D31E47D41CD52C0F1ECFA1E58FB4340,-75.2071223,2149,2016.0,201616018504,0411,2016-05-03,B,M,28,leg,N,0101000020110F00007ADDBDA3CCEF5FC16A018081BC8A5241,N,N 42ND ST / WALLACE ST,0,-75.2071223,39.96362674,16,01:38:00,0.0,1.0,0.0,39.96362674,N
0101000020E6100000A6915C1FD2C752C07DB669C768054440,-75.12219986,2150,2015.0,201535071631,0411,2015-08-19,b,M,18,multi,N,0101000020110F0000C9AC484291E65FC1EE257153E5955241,N,100 BLOCK ROSELYN ST,0,-75.12219986,40.0422601,35,17:48:00,0.0,1.0,0.0,40.0422601,N
0101000020E61000001B7CE56A79C752C02FC2F3D669FF4340,-75.11678574,2151,2016.0,201624015071,0411,2016-02-17,B,M,24,leg,N,0101000020110F000017B1AB95FAE55FC15F8C63183F8F5241,N,3100 BLOCK CUSTER ST,0,-75.11678574,39.99541747,24,21:15:00,0.0,1.0,0.0,39.99541747,N
0101000020E610000021A1FBAC51CA52C0CCB392567C084440,-75.16123509,2152,2015.0,201514032979,0411,2015-04-29,B,M,20,multi,N,0101000020110F00000D29BA9ACFEA5FC123F6A12C4F995241,N,1800 BLOCK E JOHNSON ST,0,-75.16123509,40.0662945,14,20:22:00,0.0,1.0,0.0,40.0662945,N
0101000020E61000006D6515789FCF52C014F084C129FB4340,-75.24410822,2153,2015.0,201518057913,0000,2015-09-01,B,M,36,buttocks,N,0101000020110F0000CFCFFBF3D1F35FC12A182C21898A5241,N,0 BLOCK S ROBINSON ST,0,-75.24410822,39.96221179,18,22:30:00,0.0,1.0,0.0,39.96221179,N
0101000020E61000006D6515789FCF52C014F084C129FB4340,-75.24410822,2154,2015.0,201518057913,0111,2015-09-01,B,M,26,chest,N,0101000020110F0000CFCFFBF3D1F35FC12A182C21898A5241,N,0 BLOCK S ROBINSON ST,0,-75.24410822,39.96221179,18,22:30:00,0.0,1.0,1.0,39.96221179,N
0101000020E6100000A6FBCE69F5CA52C0F80F33454AFE4340,-75.17122884,2155,2015.0,201522082127,0411,2015-09-12,B,M,48,arm,N,0101000020110F0000826AACBAE5EB5FC1CBFA5E50008E5241,N,2100 BLOCK N 23RD ST,0,-75.17122885,39.98664155,22,14:28:00,0.0,1.0,0.0,39.98664155,N
